ID,mean-1,mean-2,mean-3,mean-4,mean-5,variance-1,variance-2,variance-3,variance-4,variance-5,skewness-1,skewness-2,skewness-3,skewness-4,skewness-5,kurt-1,kurt-2,kurt-3,kurt-4,kurt-5,contrast-1,contrast-2,contrast-3,contrast-4,contrast-5,homogeneity-1,homogeneity-2,homogeneity-3,homogeneity-4,homogeneity-5,energy-1,energy-2,energy-3,energy-4,energy-5,correlation-1,correlation-2,correlation-3,correlation-4,correlation-5,asm-1,asm-2,asm-3,asm-4,asm-5,entropy_val-1,entropy_val-2,entropy_val-3,entropy_val-4,entropy_val-5,surface,H2 ,CO2
4470,20.22242997,9.550669873,13.8853509,20.17218018,9.621987131,2082.084421,1042.251244,1493.726676,2058.629155,1095.904699,2.492348885,4.04270836,3.323545354,2.542788042,4.083230766,5.762054431,17.07529274,11.30335637,6.088944777,17.33177566,649.8156059,362.5277939,529.2685046,615.5145964,382.7039137,0.624560404,0.80458993,0.724035974,0.613703833,0.808296141,0.540447807,0.728491341,0.63573213,0.523644023,0.743444015,0.844334948,0.826351614,0.823105099,0.850888637,0.825659758,0.292083832,0.530699633,0.404155341,0.274203063,0.552709003,9.713352134,9.843472696,9.988971831,9.711697416,9.823048913,1991.63,114.3982628,2.567488198
4471,10.94452427,7.647767857,12.87789219,13.57980511,7.411145141,1123.166196,760.6166717,1228.74223,1322.531818,724.2995072,3.715980358,4.366407416,3.180495993,3.011689502,4.358391544,14.43755246,19.81187564,10.14225897,8.731105894,19.80439768,331.5494535,269.7039512,285.6685845,338.8489769,187.0638651,0.770944565,0.82263145,0.717751489,0.716102371,0.827530884,0.671556867,0.735373371,0.616266245,0.624868036,0.745398429,0.85264036,0.822999762,0.8840612,0.872223579,0.871079043,0.450988625,0.540773995,0.379784085,0.390460063,0.555618818,9.772706245,9.782056191,9.423066603,9.422580271,9.756702604,2091.51,79.47992667,2.059505559
4472,11.77483865,10.78102355,20.17045291,11.42730197,21.70028749,1331.324614,1103.265035,1993.885062,1260.499244,2121.848102,3.789667282,3.83645267,2.562787652,3.703825503,2.349958938,14.9043396,15.64712765,6.247546866,14.0649224,5.009636183,553.5672641,391.8638514,818.6262657,514.7684696,913.8337022,0.752077491,0.756003166,0.569746283,0.763047684,0.548302528,0.664451551,0.652713575,0.463339784,0.678119886,0.454292383,0.792437537,0.822696155,0.79544985,0.796140558,0.785449785,0.441495863,0.42603501,0.214683755,0.459846579,0.206381569,9.746267104,9.639808366,9.371678039,9.625498014,9.379257713,2055.06,154.6807669,1.604915219
4473,19.15681131,14.55983922,11.10247859,11.25301429,19.91584952,2141.615359,1664.309202,1279.402223,1333.124606,2233.638378,2.74406776,3.308736646,3.873365129,3.836128629,2.605772976,7.196015841,10.99368404,15.54848945,15.09767372,6.270393886,537.9518771,453.3975584,435.3177229,454.9284987,578.5554522,0.661549085,0.727687501,0.776522758,0.780503747,0.66928271,0.567300781,0.632341597,0.701626316,0.710218735,0.59349939,0.874703323,0.864001802,0.830145688,0.829652434,0.870797285,0.321830177,0.399855895,0.492279487,0.504410652,0.352241526,9.651805832,9.900022015,9.976350039,9.973090886,9.657578112,1862.15,83.83615749,2.857586712
4474,14.78121512,22.45424827,11.25148407,20.87724014,11.73485243,1647.693337,2293.022504,1226.661309,2119.089321,1287.796134,3.315496566,2.380377456,3.769514382,2.552280329,3.72035456,11.17932412,5.221555519,14.92577436,6.264906059,14.45121705,614.2772389,808.4598075,404.7705422,733.6376447,500.2238186,0.708963361,0.592062267,0.760978059,0.601136295,0.750993668,0.611486645,0.498534984,0.675852243,0.496842581,0.661678622,0.813884442,0.824215171,0.835275633,0.827378275,0.806093128,0.373915917,0.248537131,0.456776254,0.24685255,0.437818598,9.966909518,9.626216039,9.88432998,9.620666289,9.897314286,1993.02,114.5921469,1.856864576
4475,12.65056046,23.87878837,13.03042204,22.93858936,13.91241367,1303.21942,2199.663199,1374.891546,2100.101864,1462.53696,3.356757019,2.053365792,3.264760852,2.161792075,3.215292168,11.22261034,3.352384882,10.44774002,3.941091249,10.2807799,459.6783476,707.2274879,481.8667763,680.187198,505.6095451,0.736252381,0.537492822,0.740002961,0.539248747,0.717818618,0.632736156,0.414726107,0.643845901,0.407658614,0.616693002,0.82391585,0.83973161,0.825040169,0.838562045,0.827417472,0.400355043,0.171997744,0.414537544,0.166185546,0.380310259,9.87636683,9.626704148,9.860801245,9.616834374,9.93545983,2210.09,92.20620606,3.246654083
4476,10.01268255,18.9062648,11.96961806,18.36342921,10.00608915,1091.097463,1961.265968,1365.349548,1913.154673,1104.602547,4.032301773,2.642848883,3.798364161,2.771566945,4.02045133,17.10027013,6.642732653,14.98983786,7.498723808,17.02153481,510.6719118,814.6375208,598.5513636,755.3491415,430.7726215,0.778796875,0.626219689,0.742715929,0.623140911,0.780780651,0.695367311,0.554919423,0.660228698,0.538831364,0.712852154,0.766352546,0.792965288,0.781148056,0.80321925,0.805318851,0.483535697,0.307935566,0.435901933,0.290339239,0.508158194,9.736922308,9.445535069,9.833627778,9.439191134,9.709063638,1647.48,191.2909789,1.532651977
4477,17.9452676,9.183242662,10.04939271,12.95415865,18.27712896,1774.583765,935.4609123,1104.780569,1388.182987,1824.586163,2.772270035,4.161237965,4.04026877,3.529184954,2.670846762,7.614419282,18.69388854,17.08521037,12.9264642,6.854397794,629.0448606,347.4942767,485.3764831,558.4156872,663.4029515,0.62533158,0.776706955,0.772295565,0.721032452,0.630166954,0.518658511,0.692668053,0.688841846,0.621754043,0.534102776,0.823280632,0.814591546,0.780713796,0.799209242,0.818710116,0.269006651,0.479789032,0.474503089,0.386578089,0.285265775,9.465260135,9.744737712,9.743371769,9.762241487,9.4796395,1846.44,128.8657642,1.593711879
4478,16.80530732,18.1400801,9.829447941,12.69166808,8.96963196,1645.970187,1860.942575,1070.668197,1372.632081,900.2727,2.796547584,2.67261037,4.005788093,3.566485687,4.089256833,7.692766411,6.747062331,16.69971119,13.19513215,17.81587532,482.0687124,552.759322,397.1920014,483.2590957,266.4543294,0.654672735,0.655100911,0.790966311,0.739659318,0.793784059,0.557174271,0.573179067,0.708496231,0.645413939,0.699625307,0.85397934,0.851900248,0.814818659,0.824248823,0.852259331,0.310443168,0.328534242,0.50196691,0.416559153,0.489475571,9.495420285,9.499090121,9.774691417,9.850321992,9.780862367,1951.99,119.1946458,1.95046443
4479,18.12718596,19.34338054,10.48963675,12.66159455,10.16588542,1540.170708,1714.28991,1021.952817,1227.114849,945.0069705,2.585421476,2.49928677,3.82436194,3.546851582,3.812505103,6.634858697,6.045142989,15.53223861,13.47035216,15.45922481,497.4581016,583.701134,446.7310667,482.1938022,417.9808325,0.592650361,0.581178585,0.746402476,0.702810848,0.744628531,0.457985353,0.457351334,0.643389195,0.581286001,0.627383548,0.838973048,0.83023528,0.781808855,0.803855408,0.779227741,0.209750583,0.209170242,0.413949656,0.337893415,0.393610117,9.583640138,9.585446261,9.858397715,9.859526908,9.882873214,2040.59,87.36995249,1.333236758
4480,15.18737043,14.65813281,10.21047526,16.22506987,14.89683315,1801.111623,1693.629588,1348.417738,1887.162202,1681.087393,3.121796563,3.26062359,4.097751467,2.938160017,3.127818714,9.58084755,10.85647337,17.24282377,8.246087638,9.694968395,562.1163303,329.074279,416.2264164,424.1921607,373.4710929,0.761540601,0.744649478,0.852535433,0.765324965,0.763004999,0.699134696,0.666711324,0.807711571,0.686787194,0.670497135,0.844368493,0.903119608,0.84603916,0.887867616,0.889176972,0.488789323,0.444503989,0.652397982,0.47167665,0.449566408,9.766306781,9.76803333,9.466689253,9.796459843,9.800558428,1171.36,247.7427822,1.351346645
4481,8.277573208,8.411495726,14.60355848,11.97947115,14.13717183,845.3052575,906.3697845,1460.990819,1247.764338,1412.990588,4.354002948,4.393089816,3.001117413,3.6110325,3.165251063,20.08450864,20.39234852,8.877646126,13.65161983,10.21727653,370.4123642,390.7431064,434.1767241,434.5042389,383.6529865,0.797492716,0.804609814,0.696900502,0.742951816,0.697092545,0.708876963,0.722758397,0.604937436,0.647000833,0.584361899,0.781287862,0.784828574,0.851777633,0.826183589,0.864575783,0.502506549,0.5223797,0.365949302,0.418610078,0.341478829,9.798731639,9.772206772,9.453519335,9.710266095,9.453743661,1837.4,63.27247106,1.727303803
4482,13.3532197,24.44003018,14.02500766,13.6862308,25.36178681,1128.171427,1831.075564,1323.795701,1190.162261,1938.22853,2.91549332,1.854471715,3.111444482,2.916671485,1.784943679,8.207346161,2.602177263,9.926901362,8.272086787,2.236030013,283.9373979,499.9450238,430.5253261,312.7457971,576.1189691,0.686618831,0.48232682,0.710529065,0.688638582,0.476981145,0.540065633,0.321251222,0.598339939,0.556005193,0.318914208,0.874345286,0.863857464,0.837631366,0.868805457,0.851776863,0.291670888,0.103202348,0.358010683,0.309141774,0.101706272,10.17246641,9.919477173,10.14483634,10.15943381,9.919816777,1736.35,26.84520469,1.461452059
4483,18.83356855,11.72239816,10.19833669,10.1975744,18.16728831,1820.515412,1286.359175,1109.258279,1071.238643,1768.8181,2.479185776,3.73310561,3.910165481,3.930199189,2.670453854,5.604420598,14.49027914,15.86288456,16.09042387,6.881036326,633.0523687,472.8013193,382.7144599,373.3142889,593.2786645,0.615848345,0.75417086,0.788358996,0.779698797,0.622133101,0.52233894,0.657296621,0.703775294,0.676114274,0.516775731,0.826730134,0.816519059,0.827770985,0.826037526,0.832877751,0.272837968,0.432038848,0.495299664,0.457130511,0.267057156,9.364187857,9.782177279,9.616818048,9.643387612,9.359578895,2179.77,143.2583615,1.52925915
4484,23.22904201,22.78615591,11.88093836,13.61821433,12.41869399,1765.464953,1677.739318,1008.264195,1267.334831,1123.25798,1.866714191,1.94184861,3.247265419,3.223183657,3.233961693,2.503900898,3.04770132,10.72296079,10.90220681,10.60563885,526.7292673,525.0573121,344.4991871,434.8203988,372.1407833,0.51966573,0.509543393,0.706431554,0.699510116,0.707666688,0.374986073,0.353052831,0.560353815,0.576077162,0.57791637,0.851245228,0.843991255,0.829433673,0.828721422,0.834611831,0.140614555,0.124646302,0.313996398,0.331864897,0.33398733,9.759787205,9.753227312,10.00567672,10.03367946,9.971658436,2011.6,30.42345616,1.129399662
4485,19.41861361,11.17672748,12.9534859,10.4876785,20.65802894,1893.030941,1209.888249,1398.701478,1039.935816,2045.335973,2.668875757,3.79364585,3.567444671,3.886768084,2.489610585,7.006842571,14.98172198,13.27883579,16.25927639,5.804351335,685.7061064,486.9157441,536.3676412,355.9421239,719.3861296,0.582935194,0.754329903,0.722486463,0.749232676,0.581648429,0.458636575,0.657380006,0.619793095,0.632805818,0.47769869,0.819430808,0.799103934,0.808568328,0.829141027,0.82466356,0.210347508,0.432148472,0.384143481,0.400443204,0.228196039,9.564725831,9.831276162,9.883221154,9.852772109,9.57155463,2068.59,111.6884455,1.547748519
4486,11.82845588,9.194074074,18.71964127,19.09518398,9.998263889,1310.911859,959.6182149,1849.864414,1926.399382,1124.156351,3.680930263,4.067378225,2.617457482,2.539814421,3.985988119,14.00488994,17.46099237,6.529426558,5.964479232,16.44318137,527.618893,327.9860879,666.933174,731.2235527,453.4474066,0.751621609,0.793779373,0.602093485,0.620211769,0.79347112,0.671212006,0.709118597,0.50434072,0.540236314,0.722524346,0.799059183,0.829366277,0.820283458,0.810761366,0.798623814,0.450525557,0.502849185,0.254359562,0.291855275,0.522041431,9.898224431,9.787863903,9.55553254,9.560110494,9.777690557,1770.33,172.8628449,1.490666969
4487,10.66629071,11.29943582,18.94890373,9.835738061,18.23878528,1161.996308,1257.1459,1877.125949,1005.538358,1793.441501,3.843376617,3.849721301,2.576062935,4.043097135,2.694659027,15.29768726,15.51429595,6.255704745,17.6025183,7.003063953,502.2641851,530.2694137,769.5865226,382.0835331,694.3697179,0.765142881,0.759302299,0.592249892,0.762788242,0.594862618,0.684437949,0.670960632,0.495178416,0.671854873,0.491284914,0.784221773,0.789424656,0.795687447,0.810311716,0.807059642,0.468455306,0.45018817,0.245201664,0.45138897,0.241360867,9.707559168,9.784836561,9.432437275,9.722892319,9.428580587,1659.66,186.4958256,1.376515297
4488,27.11802755,14.544088,16.24295096,28.51172715,14.52758835,2601.325905,1531.732728,1800.749391,2773.381045,1538.134023,2.110881846,3.206738411,3.120316005,2.011555299,3.263487253,3.925917461,10.50905205,9.777830925,3.408518281,10.92171391,925.4922898,473.7055783,644.4678682,976.1244264,550.5551595,0.490496056,0.700933426,0.698821413,0.496305067,0.70096648,0.369418425,0.605284055,0.595595865,0.387010323,0.593399472,0.822653845,0.845615452,0.821337391,0.82454634,0.821316437,0.136469973,0.366368787,0.354734434,0.14977699,0.352122934,9.688458132,9.928911921,9.983586257,9.698640589,9.936119905,2368.94,93.84958064,2.161675903
4489,19.12116312,34.20008377,19.25827626,16.97417657,35.5352382,1606.699091,2368.065463,1645.907799,1592.800023,2514.199261,2.278997601,1.244490165,2.228497837,2.655856954,1.19165165,4.423368246,0.323271131,4.113688585,6.731078439,0.179752992,451.6870593,646.8765554,378.0486786,486.0480338,715.1564376,0.609487325,0.391711761,0.619571719,0.676350212,0.393438812,0.439086902,0.239069579,0.477357275,0.564321048,0.258392955,0.859623322,0.863769295,0.885308339,0.84763823,0.858138089,0.192797308,0.057154264,0.227869968,0.318458246,0.066766919,10.26394852,9.959723271,10.23400443,10.29648705,9.95577637,955.9,33.63921575,2.047381536
4490,32.58837891,30.75991821,16.82851846,17.00050204,17.70245145,3253.540104,3086.090066,1935.227716,1915.583069,2009.411572,1.796165072,1.915310088,2.978406669,2.969465431,2.900995724,2.390703956,2.915204214,8.601576352,8.623925768,8.140409983,1034.860118,891.2093597,615.3374218,620.9639826,624.6458567,0.477639042,0.490875962,0.702063017,0.691038164,0.694940882,0.382636964,0.37898113,0.623743423,0.596824112,0.611686279,0.841404706,0.85600275,0.841256529,0.838160991,0.844801855,0.146411046,0.143626697,0.389055858,0.356199021,0.374160104,9.820753013,9.82000383,10.05332419,10.06180285,10.11276466,2295.95,90.95172417,2.571613863
4491,24.52154356,24.12998561,15.84871186,13.22580787,13.15056101,2637.253747,2534.083253,1821.560413,1548.045724,1506.31662,2.243440844,2.273514,3.141141623,3.444444298,3.478600791,4.353896353,4.557395939,9.764732227,11.91030599,12.2869844,847.509901,824.032681,638.528055,542.5482583,529.2911833,0.594708964,0.583314917,0.713106446,0.756154168,0.750734775,0.526900228,0.501705957,0.620624584,0.688764937,0.675344335,0.839734708,0.837826502,0.824989559,0.825029821,0.824576117,0.277623851,0.251708867,0.385174875,0.474397138,0.456089971,9.7754334,9.763735311,10.048936,10.02462153,10.0274253,1997.37,120.0948835,2.337790879
4492,24.01195773,12.6241564,12.27232248,22.69339196,13.13244801,2474.091348,1432.342082,1345.131423,2305.716528,1497.184709,2.229017782,3.523306103,3.550251776,2.343790634,3.508937042,4.28262086,12.5791214,12.87087417,4.95858016,12.50588211,950.7254922,591.7129556,568.0636611,825.4760159,612.4355503,0.568181223,0.749044271,0.746404934,0.568470868,0.734595724,0.499676491,0.673842211,0.654425823,0.476693348,0.655077546,0.808503701,0.793769983,0.789175534,0.821606427,0.795790404,0.249676596,0.454063326,0.428273158,0.227236548,0.429126592,9.467721287,9.737553497,9.757771379,9.453879285,9.845996937,1864.27,174.7167172,1.755896329
4493,11.89748024,11.55998161,14.11834098,21.20121913,22.13015058,1264.292781,1182.713999,1493.319322,1950.399295,2059.567943,3.507842961,3.531789332,3.268787477,2.343797557,2.198507631,12.54016782,12.80984165,10.91326474,5.085846357,4.142879364,408.1334832,388.8579855,498.3195752,537.2295541,587.4906863,0.76554676,0.759514791,0.718872632,0.564555952,0.570077596,0.67925796,0.658684796,0.621051729,0.433741442,0.456127569,0.838848415,0.835872235,0.833411926,0.862703722,0.857804712,0.461391376,0.433865661,0.385705251,0.188131638,0.208052359,9.806831356,9.830954506,9.947036624,9.593269813,9.592442349,2277.34,96.76172886,2.355915443
4494,9.512895825,9.180144463,16.3775463,16.81682151,12.153948,1018.715432,933.7659735,1548.142904,1629.078397,1271.522385,4.085031732,4.094064457,2.838624043,2.731116666,3.65704555,17.46323349,17.6268597,8.033211598,7.150617754,14.04860388,421.3978214,400.9299949,505.4256678,553.885,499.481934,0.784909979,0.782711569,0.636173233,0.644003273,0.725346365,0.701722321,0.688357454,0.529364691,0.545220646,0.623828291,0.793524531,0.785680954,0.837244961,0.830477033,0.803913966,0.492414216,0.473835984,0.280226976,0.297265553,0.389161737,9.718294135,9.747845441,9.46355798,9.468597578,9.801333201,2006.84,116.9337649,2.100309134
4495,9.143982288,16.23085938,17.50370593,13.27047414,8.428162202,999.8343189,1612.306665,1748.658812,1393.351036,843.7192069,4.151576542,2.843793022,2.636038131,3.405572201,4.215043008,17.83604831,7.836956032,6.375333325,11.89554508,18.8129724,395.6673011,418.0725062,466.1741646,455.3921557,254.9196633,0.795721379,0.664501713,0.656375055,0.726159682,0.793919529,0.716691382,0.554420705,0.557250527,0.620593277,0.704642894,0.802493985,0.87069292,0.86706724,0.836868585,0.849206167,0.513646538,0.307382318,0.31052815,0.385136016,0.496521608,9.696070243,9.434188454,9.444392491,9.726770288,9.695328569,1969.91,79.99658094,3.37582601
4496,15.88226024,16.04842567,13.41078765,8.897373744,9.290211747,1453.304093,1487.467496,1325.958686,854.6003833,897.7600571,2.86546566,2.767297286,3.352685285,4.066560202,4.001338063,8.267668773,7.463854596,11.74916805,17.67047727,16.91012593,370.2983596,416.0349177,437.4832057,275.4884039,366.8006539,0.644658585,0.650959416,0.713330152,0.774805202,0.768735388,0.518975238,0.535900617,0.594324396,0.676973955,0.669606992,0.872939151,0.860507291,0.835305637,0.839099283,0.796065663,0.269335297,0.287189471,0.353221487,0.458293736,0.448373524,9.541379382,9.541691479,9.814436332,9.851069434,9.867198583,1933.73,52.42309078,1.921620971
4497,12.12397945,21.70197511,21.58888982,12.03442896,13.62644078,1264.67451,2134.78821,2107.499089,1259.575473,1495.290377,3.400329681,2.241190513,2.301894559,3.408254272,3.328260615,11.49716797,4.221760759,4.625765158,11.60483067,11.10027155,421.8707405,608.7770446,563.992564,346.4938311,483.3847231,0.749416941,0.608730867,0.598391632,0.750594919,0.735078885,0.648950167,0.50566162,0.485771809,0.655325491,0.641064429,0.833455189,0.85781413,0.866586688,0.862658712,0.838601219,0.421136319,0.255693674,0.23597425,0.429451499,0.410963603,10.00468555,9.669945109,9.6606398,9.988008163,10.00623279,2227.19,99.49589348,2.849826489
4498,14.67050664,16.7935902,18.34770816,9.832082231,9.148431863,1530.411079,1679.804709,1896.198438,1062.256399,916.6278203,3.082994302,2.74142124,2.575938471,3.915240689,4.000576994,9.284606351,6.962096834,5.91271042,15.56543016,16.60998062,510.8311939,457.1945208,519.1036027,435.1907389,286.0392588,0.709408999,0.660314393,0.66112844,0.780249147,0.778942951,0.607791099,0.547454413,0.575176636,0.702996434,0.692737733,0.833392284,0.864239452,0.86345446,0.795527576,0.844253989,0.36941002,0.299706335,0.330828163,0.494203986,0.479885566,9.794771609,9.545876957,9.539737992,9.858501947,9.858115177,1828.76,65.44546558,4.144244729
4499,9.071584044,15.93992632,8.422244722,11.82665804,15.60634115,941.5304123,1525.173741,784.4619419,1197.033385,1464.862962,4.132337474,2.778257313,4.062760918,3.590181628,2.857430066,17.97433597,7.447461746,17.47628478,13.50770566,8.109175694,367.0183467,407.4031728,231.199755,380.3836901,360.9966693,0.791501153,0.677393205,0.791203595,0.747321213,0.668705216,0.705116598,0.571832346,0.695272971,0.639059078,0.556649284,0.805427428,0.866781388,0.852888645,0.841376847,0.877110393,0.497189416,0.326992232,0.483404504,0.408396505,0.309858426,9.829175312,9.52679501,9.844173557,9.788767232,9.519451849,1914.2,55.58027812,1.94340469
4500,11.32159936,14.33154966,22.59782197,21.72623106,12.13602051,1084.072229,1490.344358,2094.053499,1977.205543,1242.828563,3.517008308,3.267731807,2.23241108,2.331500663,3.480659043,12.97480469,11.05354826,4.496659623,5.116300902,12.48305503,250.7975359,435.7790019,514.2348247,456.0419754,384.528009,0.751758733,0.723168168,0.584522863,0.58150704,0.75142944,0.641650949,0.620618559,0.464414658,0.449353177,0.651447974,0.884501274,0.854015584,0.877512243,0.884957203,0.845535478,0.41171594,0.385167396,0.215680974,0.201918278,0.424384463,10.15580523,10.09628627,9.902723423,9.905214023,10.14815849,2001.63,50.84764035,2.199031421
4501,21.41701858,11.29600967,14.49428262,10.9554264,20.08633164,2071.275349,1181.429936,1512.211029,1111.784081,1868.19639,2.313089134,3.57105837,3.188214339,3.581128489,2.377092635,4.736811336,12.94147224,10.28986892,13.02329791,5.106048695,498.2713136,378.3287937,463.9127902,353.451365,435.7442373,0.609983227,0.769670288,0.719931731,0.770064713,0.613623117,0.491885112,0.674251187,0.622828944,0.666508589,0.484801852,0.880038326,0.840152522,0.846858518,0.84130855,0.883695112,0.241950963,0.454614663,0.387915893,0.444233699,0.235032835,9.646465691,9.890416545,9.917076507,9.897551293,9.638875308,2050.35,44.00755982,2.593968767
4502,11.12676172,13.4845135,10.77569591,20.32113199,20.11814693,1224.844239,1465.525584,1135.076082,2016.224004,1957.987337,3.662989953,3.332102128,3.653054447,2.368582811,2.409818531,13.55850836,11.16145044,13.47351872,4.893978913,5.184056611,433.3654836,491.6547208,402.6910267,619.8366097,580.7086834,0.777881336,0.734858623,0.776218347,0.614232453,0.603210895,0.696826871,0.640762489,0.684777321,0.515027554,0.496696578,0.823361581,0.832508212,0.822886209,0.846680502,0.852105344,0.485567687,0.410576568,0.468919979,0.265253382,0.246707491,9.937713404,9.991294952,9.958889756,9.725047378,9.723895528,1911.01,115.6636003,2.463120279
4503,12.25139756,16.41303235,17.16001229,9.342938897,9.006815519,1386.727832,1739.272688,1836.287152,1080.469598,994.9982863,3.669813647,2.948279958,2.79271249,4.218074977,4.25039319,13.90395102,8.622073428,7.451405383,18.5667389,18.98983101,503.0072142,537.7637262,601.3034155,395.6043547,376.9846811,0.752198221,0.683074523,0.691398612,0.808903942,0.805298932,0.669410827,0.594463826,0.61386542,0.738609744,0.721150233,0.818908261,0.845854163,0.836738942,0.817215136,0.810849573,0.448110855,0.35338724,0.376830754,0.545544354,0.520057659,9.886581871,9.465596935,9.469384204,9.722077709,9.748244167,1732.11,155.9621486,1.544235149
4504,12.85027985,23.92628762,15.32054195,24.20219595,11.97945306,1527.597183,2578.653927,1778.58467,2648.526628,1353.811206,3.534294093,2.333817799,3.210915339,2.282084169,3.651679503,12.48328386,4.757085262,10.15728284,4.42939058,13.68229093,476.5486719,597.0879791,518.348779,645.8635593,342.2099238,0.76073207,0.595897632,0.724635883,0.609394856,0.760423523,0.673691068,0.48472062,0.627403925,0.505876919,0.666891595,0.844280398,0.884546303,0.854517438,0.878393357,0.873823672,0.453859655,0.234954079,0.393635685,0.255911457,0.444744399,9.884595407,9.632012455,9.864984508,9.637798534,9.884813842,1983.78,63.57860433,1.940985695
4505,16.99816338,16.43111294,9.43602899,9.285275923,12.49289841,1773.580123,1711.494076,1057.737488,1009.253027,1377.272939,2.80867255,2.951572934,4.154325156,4.220288298,3.601978337,7.627164801,8.612616356,17.99868126,18.7952877,13.40748979,662.1086909,623.6874587,484.3064702,477.1379488,569.055615,0.658570563,0.652892396,0.792875494,0.787826763,0.739401449,0.593631693,0.572404572,0.729202611,0.716934331,0.651273335,0.813862688,0.818303989,0.771456712,0.764022305,0.793755068,0.352398587,0.327646994,0.531736447,0.513994834,0.424156957,9.427480215,9.425978199,9.708942639,9.715174633,9.756042177,1699.85,147.9106543,2.184627091
4506,9.747589411,9.142995169,20.01209677,18.08264449,11.02053612,1090.284845,936.9668561,2058.20755,1811.234853,1253.218583,4.068925297,4.102612183,2.516079987,2.701014804,3.912510958,17.20945504,17.93379402,5.839937146,7.048304401,15.91030309,417.5394737,296.1935345,766.4750035,640.1804225,494.466212,0.796540282,0.791969547,0.602874338,0.619163371,0.769859892,0.715873609,0.696535695,0.516120488,0.514533454,0.685162398,0.808835995,0.842202099,0.814454699,0.823881895,0.803045353,0.512475023,0.485161974,0.266380358,0.264744676,0.469447511,9.538541027,9.546669245,9.334518048,9.329913718,9.67819863,2005.03,152.8314918,1.616672313
4507,54.82703437,26.87407419,26.32884778,26.18492358,25.24876222,4536.943262,2712.359857,2711.131212,2686.704633,2586.913442,1.003631873,2.054506454,2.151985176,2.066897599,2.198198213,-0.096260968,3.420141545,3.858841311,3.427784481,4.106446238,1517.678766,845.4814271,872.9806192,643.4467553,675.4934058,0.323342182,0.546662995,0.53962538,0.586758861,0.575617525,0.203138694,0.422427765,0.400383287,0.465169902,0.432561679,0.833022458,0.844695441,0.839580012,0.880407358,0.869618157,0.041265329,0.178445217,0.160306776,0.216383038,0.187109606,9.925292962,10.33938404,10.32674889,10.32098808,10.30535326,1820.72,71.53589996,2.117526173
4508,12.78029514,22.8119476,22.01591435,14.15148284,12.77365428,1371.552372,2337.13225,2241.97673,1594.828609,1420.928435,3.400150518,2.278232727,2.376573054,3.307006946,3.447943831,11.75919842,4.590199283,5.173514899,11.03621049,12.08316084,479.0737688,680.253999,606.9799388,514.5720564,482.1794771,0.752811106,0.595721647,0.599291898,0.735177224,0.758213106,0.663396655,0.518179513,0.507542891,0.652950931,0.676471978,0.82561049,0.854869128,0.865006102,0.838910526,0.830580472,0.440095122,0.268510007,0.257599786,0.426344918,0.457614337,10.03513356,9.704360726,9.696595715,10.02023099,10.02090136,1946.43,122.7252389,2.692578574
4509,9.257548606,13.39341573,9.821427717,17.65901678,16.43613884,969.7214608,1464.251637,1089.857589,1816.786136,1692.188611,4.145780844,3.423247084,4.012033221,2.712590804,2.908452797,18.36595074,12.00015253,16.72639838,7.011587472,8.34368353,356.2282833,583.2438629,473.1942308,672.3453974,604.7515221,0.789014859,0.725736329,0.793711512,0.647778259,0.659895594,0.715402131,0.642870341,0.729624362,0.568551093,0.564805371,0.816637222,0.801165348,0.783279561,0.815489807,0.821808031,0.511800208,0.413282276,0.532351709,0.323250345,0.319005107,9.739331574,9.780788802,9.741039082,9.409145318,9.396781286,1736.03,143.2286454,2.363992118
4510,24.24020544,12.45116114,24.03251689,15.27426125,11.42693195,2624.104584,1474.901385,2577.283036,1726.454759,1283.145351,2.313419917,3.599491211,2.275291453,3.212395387,3.773051216,4.611019769,12.99616019,4.429983641,10.24959356,14.72275286,619.6878049,441.6322737,636.4770198,486.8101296,304.8934456,0.595256883,0.769238639,0.597735085,0.716277914,0.773210652,0.478378684,0.681305217,0.491563127,0.612333085,0.674808929,0.8822517,0.850534655,0.876847961,0.859242928,0.88139239,0.228846166,0.464176798,0.241634308,0.374951807,0.45536709,9.63755556,9.862440519,9.652133352,9.896062933,9.854736091,2095.03,62.78721967,3.050500172
4511,26.9579377,15.0064538,13.80625849,14.20614189,26.83197245,2566.357898,1651.583136,1460.361199,1478.697746,2516.441105,1.944715624,3.156107541,3.177123253,3.128206476,1.994528556,2.991551677,9.919355311,10.10531725,9.743534238,3.294412043,780.9252481,560.6374773,435.1030938,538.0347389,736.5566203,0.525975506,0.723080587,0.733960946,0.721969703,0.509951569,0.432602362,0.62959226,0.648496652,0.630236957,0.403190965,0.84829473,0.830521117,0.851249468,0.818340736,0.854101829,0.187144804,0.396386413,0.420547907,0.397198622,0.162562954,9.679267475,9.950413343,9.896175595,9.915647994,9.674084608,2118.71,104.6113755,3.32595819
